655930,20,101,-23,1
0,21,0,0,0
19,20,100,-29,-9
0,21,-1,0,-1
14,10,7102140
0,D,32
0,A,-3381568
0,B,15129266
0,C,83
69,10D,33
31,104,8
21,111,11
20,10C,1734
25,10,7102160
0,D,32
0,A,-3381566
0,B,15129267
0,C,83
38,10D,31
31,20,107,-21,-15
0,21,0,0,-2
19,104,8
18,111,11
19,10C,1726
28,10D,31
31,104,8
18,10,7102180
0,D,31
0,A,-3381565
0,B,15129268
0,C,83
38,111,11
19,10C,1695
20,20,105,-21,-1
0,21,0,0,1
17,10D,31
34,104,8
18,111,11
21,10C,1691
32,10D,31
21,10,7102200
0,D,31
0,A,-3381563
0,B,15129268
0,C,83
38,104,9
19,111,11
2,20,98,-34,-19
0,21,-1,0,0
30,10C,1667
28,10D,31
28,104,9
22,111,11
16,10,7102220
0,D,30
0,A,-3381562
0,B,15129269
0,C,83
38,10C,1664
32,10D,31
21,20,98,-28,0
0,21,-1,0,1
18,104,9
18,111,11
18,10C,1636
30,10D,29
34,104,9
19,111,11
2,10,7102240
0,D,30
0,A,-3381561
0,B,15129270
0,C,83
52,10C,1625
20,20,101,-37,-8
0,21,-1,0,-1
17,10D,29
33,104,9
19,111,11
23,10C,1597
20,10,7102260
0,D,29
0,A,-3381559
0,B,15129271
0,C,83
58,10D,29
42,20,97,-39,-19
0,21,-1,0,0
19,104,9
13,111,11
23,10C,1554
29,10D,29
21,10,7102280
0,D,29
0,A,-3381558
0,B,15129271
0,C,83
39,104,9
14,111,11
23,10C,1519
19,20,87,-37,-8
0,21,-1,-1,0
19,10D,29
27,104,10
24,111,11
13,10,7102300
0,D,28
0,A,-3381557
0,B,15129272
0,C,83
40,10C,1492
32,10D,27
34,104,10
11,20,104,-30,-5
0,21,-1,0,1
17,111,11
18,10C,1449
30,10D,27
30,104,10
23,111,11
2,10,7102320
0,D,28
0,A,-3381555
0,B,15129273
0,C,83
55,10C,1425
25,20,104,-32,-13
0,21,-1,0,0
17,10D,27
32,104,10
17,111,11
18,10,7102340
0,D,26
0,A,-3381554
0,B,15129273
0,C,83
39,10C,1398
31,10D,27
34,104,11
16,20,100,-20,-19
0,21,-1,0,0
17,111,11
16,10C,1363
30,10D,27
32,104,11
17,111,11
2,10,7102360
0,D,26
0,A,-3381553
0,B,15129274
0,C,83
55,10C,1320
34,20,97,-32,-4
0,21,0,0,0
18,10D,25
30,104,11
17,111,11
13,10,7102380
0,D,24
0,A,-3381552
0,B,15129274
0,C,83
44,10C,1292
29,10D,25
30,104,12
17,111,11
2,20,97,-40,-3
0,21,0,-1,-1
30,10C,1281
29,10D,25
31,104,12
19,111,11
2,10,7102400
0,D,24
0,A,-3381551
0,B,15129275
0,C,83
55,10C,1207
36,20,93,-36,-25
0,21,0,-1,-1
19,10D,25
35,104,13
19,111,12
2,10,7102420
0,D,23
0,A,-3381550
0,B,15129275
0,C,83
60,10C,1054
28,10D,25
29,104,17
12,20,96,-29,-12
0,21,-1,0,0
18,111,11
16,10C,1027
31,10D,22
23,10,7102440
0,D,22
0,A,-3381549
0,B,15129276
0,C,83
38,104,17
19,111,11
18,10C,1003
29,10D,22
20,20,103,-24,-15
0,21,0,0,0
18,104,17
17,111,11
22,10C,984
19,10,7102460
0,D,22
0,A,-3381547
0,B,15129276
0,C,83
46,10D,22
34,104,18
30,111,12
14,10C,941
20,20,105,-22,-6
0,21,0,-1,0
15,10D,22
35,104,20
21,111,11
2,10,7102480
0,D,22
0,A,-3381546
0,B,15129277
0,C,83
61,10C,929
27,10D,22
29,104,20
12,20,107,-43,-5
0,21,0,1,-1
17,111,11
18,10C,917
21,10,7102500
0,D,21
0,A,-3381545
0,B,15129277
0,C,83
52,10D,22
31,104,20
21,111,11
21,10C,917
22,20,77,-25,-2
0,21,0,0,-4
15,10D,20
31,104,20
20,111,11
3,10,7102520
0,D,21
0,A,-3381544
0,B,15129278
0,C,83
61,10C,886
32,10D,20
32,104,20
8,20,57,-43,-4
0,21,0,-1,0
16,111,11
16,10,7102540
0,D,20
0,A,-3381543
0,B,15129278
0,C,83
63,10C,871
28,10D,20
30,104,24
30,111,14
20,10C,843
18,20,112,-3,-19
0,21,0,1,8
18,10D,20
35,104,29
19,111,14
19,10C,914
32,10D,20
38,104,34
21,111,15
18,20,106,-32,-19
0,21,-1,-1,-1
15,10,7102580
0,D,21
0,A,-3381541
0,B,15129279
0,C,83
69,10C,1011
28,10D,20
30,104,36
18,111,16
23,10C,1363
19,20,95,-17,-23
0,21,-1,0,-5
19,10D,20
31,104,37
21,111,17
21,10C,1441
28,10D,20
30,104,40
18,111,18
23,10C,1527
19,20,117,-11,-3
0,21,-1,1,-1
20,10D,20
30,104,45
21,111,18
21,10C,1578
28,10D,20
29,104,46
19,111,18
25,10C,1625
19,20,97,-7,-3
0,21,-1,0,2
19,10,7102640
0,D,19
0,A,-3381539
0,B,15129280
0,C,83
65,10D,20
33,104,47
19,111,18
23,10C,1664
28,10D,20
21,20,98,-19,-3
0,21,-1,0,0
14,10,7102660
0,D,20
0,A,-3381538
0,B,15129281
0,C,83
69,104,47
17,111,18
29,10C,1667
30,10D,20
31,104,47
13,20,101,-12,-7
0,21,-1,1,0
14,10,7102680
0,D,20
0,A,-3381537
0,B,15129281
0,C,83
69,111,18
19,10C,1414
27,10D,20
32,104,52
17,111,18
3,10,7102700
0,D,21
0,A,-3381536
0,B,15129282
0,C,83
44,20,99,-14,-35
0,21,-2,0,0
18,10C,1304
28,10D,20
30,104,55
18,111,18
23,10C,1328
44,10D,20
33,104,57
6,20,103,-11,-17
0,21,-1,0,-1
30,111,19
14,10C,1292
33,10D,21
32,104,58
15,111,19
25,10C,1300
21,10,7102740
0,D,22
0,A,-3381534
0,B,15129283
0,C,83
38,10D,21
21,20,105,-9,-9
0,21,-1,0,0
18,104,58
18,111,18
20,10C,1292
29,10D,21
29,104,58
12,10,7102760
0,D,23
0,A,-3381533
0,B,15129283
0,C,83
39,111,19
14,10C,1316
21,20,112,-16,-10
0,21,-1,0,0
17,10D,21
34,104,60
24,111,19
21,10C,1339
29,10D,21
21,10,7102780
0,D,23
0,A,-3381531
0,B,15129284
0,C,83
39,104,60
15,111,19
2,20,113,-13,-3
0,21,-1,0,0
33,10C,1367
29,10D,23
31,104,60
21,111,19
10,10,7102800
0,D,24
0,A,-3381530
0,B,15129285
0,C,83
39,10C,1378
28,10D,23
22,20,109,-16,-13
0,21,-1,0,0
17,104,60
19,111,19
18,10C,1410
30,10D,23
26,10,7102820
0,D,25
0,A,-3381529
0,B,15129285
0,C,83
39,104,60
15,111,20
22,10C,1425
20,20,116,0,-25
0,21,-2,0,0
18,10D,23
29,104,60
21,111,20
21,10C,1453
29,10D,23
31,104,60
17,111,20
24,10C,1464
19,20,97,-18,-13
0,21,-1,0,0
19,10D,23
29,104,60
21,111,20
23,10C,1480
20,10,7102860
0,D,26
0,A,-3381527
0,B,15129286
0,C,83
42,10D,23
46,104,60
8,20,102,-9,-17
0,21,-1,0,-1
19,111,20
29,10C,1515
27,10D,25
24,10,7102880
0,D,26
0,A,-3381525
0,B,15129287
0,C,83
38,104,60
18,111,20
23,10C,1539
25,20,93,-21,-11
0,21,-1,0,2
17,10D,25
32,104,58
20,111,20
17,10,7102900
0,D,27
0,A,-3381524
0,B,15129288
0,C,83
39,10C,1558
28,10D,25
29,104,58
19,111,20
2,20,96,-16,-6
0,21,-1,0,0
30,10C,1578
29,10D,25
31,104,60
18,111,20
4,10,7102920
0,D,27
0,A,-3381523
0,B,15129288
0,C,83
54,10C,1605
28,10D,25
22,20,91,-23,-19
0,21,-1,0,-1
17,104,57
21,111,20
20,10C,1628
22,10,7102940
0,D,28
0,A,-3381522
0,B,15129289
0,C,83
42,10D,27
29,104,57
22,111,20
20,10C,1644
20,20,90,-17,-15
0,21,-1,0,0
17,10D,27
33,104,56
2,10,7102960
0,D,29
0,A,-3381520
0,B,15129290
0,C,83
66,111,20
21,10C,1667
32,10D,27
30,20,113,-8,-5
0,21,0,0,-2
16,104,55
27,111,20
8,10,7102980
0,D,30
0,A,-3381519
0,B,15129290
0,C,83
56,10C,1691
33,10D,27
34,104,55
14,111,20
12,20,98,-18,-25
0,21,-1,0,1
17,10C,1707
30,10D,27
23,10,7103000
0,D,30
0,A,-3381517
0,B,15129291
0,C,83
40,104,55
35,111,20
20,10C,1734
28,10D,29
21,20,98,-18,-12
0,21,0,0,2
17,104,53
18,111,20
2,10,7103020
0,D,31
0,A,-3381516
0,B,15129292
0,C,83
81,10C,1750
32,10D,29
34,104,53
14,111,20
2,20,104,-18,-17
0,21,0,0,0
28,10C,1773
21,10,7103040
0,D,31
0,A,-3381514
0,B,15129293
0,C,83
48,10D,29
30,104,52
19,111,20
24,10C,1792
31,10D,29
20,20,102,-19,-7
0,21,-1,0,0
19,104,52
19,111,20
7,10,7103060
0,D,31
0,A,-3381513
0,B,15129293
0,C,83
64,10C,1812
27,10D,29
30,104,51
23,111,20
18,20,117,4,-14
0,21,0,0,0
18,10C,1832
33,10D,31
34,104,50
18,111,20
24,10C,1847
28,10D,31
31,104,48
14,20,108,0,-19
0,21,0,-1,0
14,10,7103100
0,D,33
0,A,-3381510
0,B,15129295
0,C,83
69,111,17
19,10C,1843
29,10D,31
28,104,33
22,111,15
21,10C,1863
20,20,97,-28,-15
0,21,-1,0,0
14,10,7103120
0,D,33
0,A,-3381508
0,B,15129296
0,C,83
70,10D,31
30,104,26
17,111,15
24,10C,1859
28,10D,31
22,20,109,-14,-6
0,21,0,0,0
13,10,7103140
0,D,33
0,A,-3381507
0,B,15129296
0,C,83
70,104,24
14,111,14
19,10C,1847
30,10D,32
30,104,20
5,10,7103160
0,D,33
0,A,-3381505
0,B,15129297
0,C,83
44,20,103,-19,-14
0,21,-1,0,0
17,111,14
31,10C,1839
34,10D,32
30,104,17
21,111,13
26,10,7103180
0,D,33
0,A,-3381504
0,B,15129298
0,C,83
38,10C,1839
19,20,104,-17,0
0,21,0,0,0
18,10D,32
34,104,16
19,111,13
22,10C,1832
30,10D,32
34,104,14
19,111,12
2,10,7103200
0,D,33
0,A,-3381502
0,B,15129299
0,C,83
44,20,96,-19,-8
0,21,0,0,0
18,10C,1812
32,10D,32
32,104,13
20,111,12
17,10C,1808
19,10,7103220
0,D,33
0,A,-3381500
0,B,15129300
0,C,83
39,10D,32
27,20,103,-30,-17
0,21,0,0,0
17,104,11
19,111,12
18,10C,1800
37,10D,32
35,104,10
19,111,12
2,10,7103240
0,D,33
0,A,-3381499
0,B,15129300
0,C,83
52,10C,1785
19,20,104,-16,-13
0,21,-1,0,0
19,10D,32
32,104,10
19,111,11
20,10C,1769
22,10,7103260
0,D,32
0,A,-3381497
0,B,15129301
0,C,83
38,10D,32
29,104,9
23,111,11
2,20,97,-35,-16
0,21,-1,0,0
27,10C,1750
29,10D,32
30,104,9
4,10,7103280
0,D,32
0,A,-3381496
0,B,15129302
0,C,83
64,111,11
18,10C,1738
28,10D,31
21,20,112,-17,-10
0,21,-1,0,0
18,104,8
17,111,11
19,10C,1718
30,10D,31
31,104,8
20,111,11
21,10C,1707
28,10D,31
37,20,94,-26,-17
0,21,-1,0,0
20,104,8
13,111,11
18,10,7103320
0,D,31
0,A,-3381493
0,B,15129303
0,C,83
57,10C,1703
33,10D,31
33,104,8
19,111,11
8,20,97,-33,-15
0,21,-1,0,0
16,10C,1683
32,10D,31
22,10,7103340
0,D,31
0,A,-3381491
0,B,15129304
0,C,83
40,104,8
18,111,11
19,10C,1671
32,10D,31
22,20,100,-30,-18
0,21,-1,0,0
16,104,9
17,111,11
17,10,7103360
0,D,30
0,A,-3381490
0,B,15129305
0,C,83
57,10C,1656
29,10D,30
30,104,9
22,111,11
12,20,104,-32,-13
0,21,-1,0,0
17,10C,1640
28,10D,30
22,10,7103380
0,D,30
0,A,-3381489
0,B,15129305
0,C,83
43,104,9
25,111,11
21,10C,1625
32,10D,30
21,20,100,-28,-14
0,21,-1,-1,0
16,104,9
19,111,11
7,10,7103400
0,D,29
0,A,-3381487
0,B,15129306
0,C,83
66,10C,1609
28,10D,30
30,104,9
22,111,11
12,20,92,-33,-18
0,21,-1,0,0
16,10C,1589
30,10D,30
31,104,9
20,111,11
21,10C,1574
28,10D,29
30,104,10
22,111,11
2,20,100,-29,-14
0,21,-1,-1,0
28,10C,1566
22,10,7103440
0,D,29
0,A,-3381485
0,B,15129307
0,C,83
48,10D,29
34,104,10
14,111,11
20,10C,1550
30,10D,29
22,20,97,-24,-9
0,21,0,0,0
17,104,10
24,10,7103460
0,D,28
0,A,-3381483
0,B,15129308
0,C,83
54,111,11
18,10C,1527
29,10D,29
33,104,10
17,111,11
11,20,100,-31,-10
0,21,0,0,0
18,10C,1515
20,10,7103480
0,D,28
0,A,-3381482
0,B,15129309
0,C,83
58,10D,29
39,104,10
21,111,11
20,10C,1500
26,20,102,-26,-11
0,21,0,0,-1
19,10D,29
33,104,10
16,111,11
19,10C,1496
29,10D,27
34,104,10
17,111,11
20,10C,1480
19,20,107,-28,-7
0,21,0,0,0
19,10D,27
34,104,10
19,111,11
19,10C,1464
32,10D,27
33,104,10
22,111,11
21,10C,1453
19,20,93,-32,-13
0,21,-1,0,0
16,10,7103540
0,D,26
0,A,-3381478
0,B,15129311
0,C,83
67,10D,27
31,104,10
18,111,11
28,10C,1429
28,10D,27
21,20,95,-25,-8
0,21,-1,0,0
13,10,7103560
0,D,26
0,A,-3381477
0,B,15129311
0,C,83
70,104,11
16,111,11
21,10C,1406
30,10D,25
26,10,7103580
0,D,26
0,A,-3381476
0,B,15129312
0,C,83
39,104,11
6,20,95,-25,-20
0,21,-1,0,0
19,111,11
14,10C,1390
28,10D,25
43,104,11
17,111,11
21,10C,1375
29,10D,25
31,104,11
2,20,104,-24,-15
0,21,-1,0,0
30,111,11
19,10C,1359
29,10D,25
32,104,11
18,111,11
22,10C,1347
21,10,7103620
0,D,25
0,A,-3381473
0,B,15129313
0,C,83
42,10D,25
43,20,101,-21,-14
0,21,-1,0,0
20,104,12
18,111,11
18,10C,1332
30,10D,25
24,10,7103640
0,D,24
0,A,-3381472
0,B,15129313
0,C,83
40,104,11
17,111,11
20,10C,1316
20,20,92,-30,-11
0,21,-1,0,-1
18,10D,24
32,104,11
20,111,11
21,10C,1265
21,10,7103660
0,D,24
0,A,-3381471
0,B,15129314
0,C,83
37,10D,24
30,104,12
20,111,12
2,20,95,-28,-25
0,21,-1,0,0
30,10C,1175
30,10D,24
30,104,14
2,10,7103680
0,D,23
0,A,-3381470
0,B,15129315
0,C,83
56,111,11
20,10C,1125
31,10D,24
31,20,88,-34,-8
0,21,0,0,0
22,104,15
16,111,11
22,10C,1093
21,10,7103700
0,D,23
0,A,-3381469
0,B,15129315
0,C,83
41,10D,24
30,104,16
21,111,12
21,10C,1035
19,20,116,-59,-4
0,21,-1,0,0
16,10D,23
34,104,17
2,10,7103720
0,D,23
0,A,-3381468
0,B,15129316
0,C,83
66,111,12
21,10C,992
32,10D,23
29,104,18
2,20,106,-16,-19
0,21,-1,-1,-6
28,111,12
19,10,7103740
0,D,23
0,A,-3381467
0,B,15129316
0,C,83
50,10C,964
32,10D,23
34,104,20
14,111,11
23,20,86,-9,7
0,21,0,0,1
17,10C,937
32,10D,23
21,10,7103760
0,D,22
0,A,-3381466
0,B,15129317
0,C,83
44,104,20
28,111,11
21,10C,910
28,10D,23
20,20,143,-36,-37
0,21,0,-2,9
17,104,20
14,111,11
6,10,7103780
0,D,22
0,A,-3381464
0,B,15129317
0,C,83
85,10C,871
28,10D,21
42,104,23
9,20,118,-32,-20
0,21,-1,0,-1
16,111,14
19,10C,878
20,10,7103800
0,D,22
0,A,-3381463
0,B,15129318
0,C,83
54,10D,21
32,104,32
20,111,15
19,10C,972
23,20,97,-11,-12
0,21,-1,0,-7
16,10D,21
31,104,35
18,111,16
2,10,7103820
0,D,22
0,A,-3381462
0,B,15129318
0,C,83
66,10C,1261
29,10D,21
28,104,36
13,20,112,-14,-11
0,21,-1,-1,0
16,111,17
16,10,7103840
0,D,21
0,A,-3381461
0,B,15129319
0,C,83
63,10C,1410
28,10D,21
30,104,42
20,111,19
22,10C,1460
20,20,97,-21,-19
0,21,0,0,1
18,10D,21
31,104,49
17,111,20
25,10C,1515
27,10D,21
31,104,54
19,111,20
22,10C,1636
20,20,95,-23,-7
0,21,-1,0,0
18,10D,21
31,104,57
17,111,20
21,10C,1746
32,10D,21
38,104,56
20,111,20
20,10C,1804
20,20,101,-14,-18
0,21,-1,-1,0
14,10,7103900
0,D,21
0,A,-3381458
0,B,15129320
0,C,83
69,10D,21
33,104,56
19,111,20
19,10C,1730
32,10D,21
22,20,97,-1,-12
0,21,-1,0,0
13,10,7103920
0,D,22
0,A,-3381457
0,B,15129321
0,C,83
69,104,56
31,111,20
20,10C,1367
29,10D,22
31,104,65
10,20,78,-31,-20
0,21,-1,0,0
15,10,7103940
0,D,22
0,A,-3381456
0,B,15129321
0,C,83
68,111,20
16,10C,1398
30,10D,22
28,104,66
18,10,7103960
0,D,24
0,A,-3381455
0,B,15129322
0,C,83
38,111,20
7,20,78,-23,-5
0,21,-1,0,0
18,10C,1394
32,10D,22
29,104,66
23,111,20
16,10C,1433
31,10D,22
22,10,7103980
0,D,24
0,A,-3381454
0,B,15129322
0,C,83
38,104,65
8,20,112,-9,-8
0,21,-1,0,0
17,111,20
14,10C,1441
32,10D,22
39,104,64
18,111,20
21,10C,1476
19,10,7104000
0,D,25
0,A,-3381453
0,B,15129323
0,C,83
39,10D,24
22,20,115,-4,-14
0,21,0,0,-1
17,104,64
19,111,20
22,10C,1488
26,10D,24
29,104,64
3,10,7104020
0,D,26
0,A,-3381452
0,B,15129324
0,C,83
56,111,20
18,10C,1519
20,20,107,-10,-20
0,21,-1,0,-1
18,10D,24
33,104,63
17,111,20
21,10C,1542
32,10D,24
35,104,63
19,111,20
19,10C,1558
20,20,109,-7,-12
0,21,-1,0,-1
18,10D,24
32,104,61
15,111,20
26,10C,1582
20,10,7104060
0,D,27
0,A,-3381449
0,B,15129325
0,C,83
38,10D,24
34,104,61
18,111,20
2,20,85,-17,-13
0,21,-1,0,0
34,10C,1613
42,10D,27
26,10,7104080
0,D,28
0,A,-3381448
0,B,15129326
0,C,83
39,104,60
18,111,20
20,10C,1628
24,20,111,-3,-12
0,21,0,0,0
18,10D,27
41,104,60
19,111,20
10,10,7104100
0,D,29
0,A,-3381446
0,B,15129326
0,C,83
38,10C,1644
29,10D,27
29,104,60
18,111,20
2,20,109,-4,-20
0,21,-1,0,-1
30,10C,1675
29,10D,27
28,10,7104120
0,D,29
0,A,-3381445
0,B,15129327
0,C,83
38,104,60
15,111,20
19,10C,1683
32,10D,27
22,20,107,-3,-15
0,21,-1,0,0
17,104,60
14,111,20
21,10C,1707
30,10D,29
31,104,58
18,111,20
23,10C,1718
28,10D,29
21,20,103,-14,-26
0,21,-1,0,0
17,104,58
17,111,20
19,10C,1738
22,10,7104160
0,D,31
0,A,-3381442
0,B,15129328
0,C,83
48,10D,29
29,104,57
20,111,20
23,10C,1757
20,20,119,-7,-17
0,21,-1,0,0
16,10D,29
33,104,56
9,10,7104180
0,D,31
0,A,-3381441
0,B,15129329
0,C,83
51,111,20
19,10C,1785
31,10D,29
34,104,55
18,20,74,-31,-12
0,21,-1,0,0
16,111,20
16,10C,1800
23,10,7104200
0,D,32
0,A,-3381439
0,B,15129330
0,C,83
52,10D,29
31,104,55
22,111,20
16,10C,1832
27,20,129,2,-16
0,21,0,0,1
16,10D,31
47,104,54
21,111,20
21,10C,1847
29,10D,31
29,104,54
19,111,20
19,20,102,-14,-7
0,21,0,0,0
17,10C,1875
24,10,7104240
0,D,33
0,A,-3381436
0,B,15129332
0,C,83
54,10D,31
34,104,53
19,111,20
19,10C,1902
31,10D,31
20,20,113,-19,-10
0,21,-1,0,0
19,104,52
7,10,7104260
0,D,34
0,A,-3381434
0,B,15129332
0,C,83
71,111,20
19,10C,1925
28,10D,31
29,104,49
22,111,16
9,20,106,-17,-11
0,21,0,0,0
18,10C,1929
21,10,7104280
0,D,34
0,A,-3381433
0,B,15129333
0,C,83
56,10D,33
31,104,33
18,111,15
20,10C,1941
35,10D,33
21,20,108,-15,-19
0,21,0,0,0
23,104,27
18,111,15
20,10C,1941
28,10D,33
30,104,24
18,111,15
23,10C,1929
31,10D,33
21,20,99,-20,-5
0,21,0,-1,-1
14,10,7104320
0,D,35
0,A,-3381430
0,B,15129335
0,C,83
69,104,22
19,111,14
15,10C,1914
30,10D,33
31,104,20
10,10,7104340
0,D,35
0,A,-3381428
0,B,15129336
0,C,83
38,111,14
8,20,99,-16,-14
0,21,-1,0,-2
17,10C,1933
32,10D,34
29,104,16
19,111,13
28,10C,1910
27,10D,34
22,10,7104360
0,D,35
0,A,-3381426
0,B,15129336
0,C,83
39,104,16
6,20,90,-29,-8
0,21,0,0,0
17,111,13
19,10C,1906
28,10D,34
48,104,14
22,111,12
2,10,7104380
0,D,35
0,A,-3381425
0,B,15129337
0,C,83
52,10C,1890
20,20,106,-24,-12
0,21,0,0,-1
17,10D,34
34,104,12
18,111,12
26,10C,1890
30,10D,34
23,10,7104400
0,D,34
0,A,-3381423
0,B,15129338
0,C,83
38,104,11
14,111,12
2,20,103,-33,-3
0,21,0,0,1
31,10C,1871
28,10D,34
28,104,10
22,111,11
18,10C,1871
20,10,7104420
0,D,34
0,A,-3381421
0,B,15129339
0,C,83
39,10D,34
21,20,97,-22,-19
0,21,0,0,-1
18,104,9
18,111,11
20,10C,1839
29,10D,34
30,104,8
3,10,7104440
0,D,34
0,A,-3381420
0,B,15129340
0,C,83
51,111,11
24,10C,1835
19,20,103,-30,-11
0,21,-1,0,1
19,10D,34
28,104,8
23,111,11
19,10C,1816
30,10D,34
31,104,8
20,111,11
21,10C,1812
19,20,94,-27,-19
0,21,-1,-1,0
19,10D,34
28,104,8
23,111,11
21,10C,1804
21,10,7104480
0,D,33
0,A,-3381417
0,B,15129341
0,C,83
38,10D,34
33,104,8
15,111,11
2,20,95,-28,-15
0,21,-2,0,1
31,10C,1785
25,10D,33
40,10,7104500
0,D,33
0,A,-3381415
0,B,15129342
0,C,83
38,104,8
19,111,11
23,10C,1769
25,20,109,-19,-22
0,21,-1,0,-1
17,10D,33
30,104,8
20,111,11
22,10C,1753
21,10,7104520
0,D,32
0,A,-3381414
0,B,15129343
0,C,83
42,10D,33
46,104,8
8,20,110,-19,-20
0,21,-2,0,0
18,111,11
17,10C,1738
30,10D,33
31,104,8
18,111,11
4,10,7104540
0,D,32
0,A,-3381412
0,B,15129343
0,C,83
53,10C,1714
29,10D,33
22,20,97,-33,-10
0,21,-1,-1,0
17,104,8
16,111,11
22,10C,1710
21,10,7104560
0,D,31
0,A,-3381411
0,B,15129344
0,C,83
45,10D,31
31,104,8
23,111,11
19,10C,1687
20,20,116,-16,-17
0,21,-1,-1,0
16,10D,31
34,104,8
7,10,7104580
0,D,31
0,A,-3381409
0,B,15129345
0,C,83
52,111,11
14,10C,1671
29,10D,31
37,104,8
11,20,91,-32,-8
0,21,-1,-1,-1
17,111,11
26,10C,1656
22,10,7104600
0,D,30
0,A,-3381408
0,B,15129346
0,C,83
45,10D,31
34,104,9
14,111,11
19,10C,1640
25,20,115,-26,-9
0,21,0,-1,0
15,10D,31
30,104,9
5,10,7104620
0,D,30
0,A,-3381406
0,B,15129346
0,C,83
68,111,11
17,10C,1628
33,10D,29
33,104,9
2,20,97,-31,-16
0,21,-1,0,-2
27,111,11
19,10,7104640
0,D,29
0,A,-3381405
0,B,15129347
0,C,83
51,10C,1617
32,10D,29
29,104,9
18,111,11
23,10C,1593
20,20,111,-19,-11
0,21,-1,-1,1
17,10D,29
23,10,7104660
0,D,29
0,A,-3381404
0,B,15129348
0,C,83
56,104,9
26,111,11
22,10C,1566
28,10D,29
29,20,92,-23,-18
0,21,-1,0,0
16,104,9
11,10,7104680
0,D,29
0,A,-3381402
0,B,15129348
0,C,83
68,111,11
19,10C,1546
28,10D,29
30,104,10
21,111,11
20,20,103,-25,-13
0,21,-1,0,0
18,10C,1531
33,10D,27
34,104,10
14,111,11
19,10C,1515
32,10D,27
29,104,10
21,111,11
2,20,97,-25,-7
0,21,0,1,2
31,10C,1503
30,10D,27
29,104,10
22,111,11
20,10C,1484
28,10D,27
32,104,10
8,20,91,-32,-9
0,21,-1,2,-3
15,10,7104740
0,D,27
0,A,-3381398
0,B,15129350
0,C,83
72,111,11
15,10C,1464
29,10D,27
30,104,10
20,111,11
22,10C,1453
19,20,93,-34,-21
0,21,-1,0,2
15,10,7104760
0,D,27
0,A,-3381397
0,B,15129351
0,C,83
69,10D,27
30,104,11
21,111,11
21,10C,1437
28,10D,26
21,20,99,-30,-16
0,21,-1,0,-1
14,10,7104780
0,D,26
0,A,-3381396
0,B,15129351
0,C,83
69,104,11
15,111,11
23,10C,1417
26,10D,26
33,104,11
3,10,7104800
0,D,26
0,A,-3381395
0,B,15129352
0,C,83
54,20,99,-32,-13
0,21,-1,0,-1
17,111,11
14,10C,1402
33,10D,26
33,104,11
14,111,11
28,10C,1390
21,10,7104820
0,D,25
0,A,-3381394
0,B,15129353
0,C,83
43,10D,26
34,20,96,-32,-4
0,21,-1,1,0
20,104,11
14,111,11
23,10C,1375
26,10D,26
31,104,11
2,10,7104840
0,D,25
0,A,-3381392
0,B,15129353
0,C,83
55,111,11
21,10C,1359
19,20,93,-31,-9
0,21,-1,0,1
18,10D,25
33,104,11
19,111,11
20,10C,1347
22,10,7104860
0,D,24
0,A,-3381391
0,B,15129354
0,C,83
39,10D,25
33,104,12
16,20,100,-34,-10
0,21,0,0,0
17,111,11
19,10C,1332
26,10D,25
32,104,11
9,10,7104880
0,D,24
0,A,-3381390
0,B,15129354
0,C,83
39,111,11
19,10C,1320
27,10D,25
22,20,115,-17,-4
0,21,0,0,0
21,104,11
18,111,11
18,10C,1300
32,10D,25
30,10,7104900
0,D,24
0,A,-3381389
0,B,15129355
0,C,83
39,104,12
15,111,12
22,10C,1171
20,20,106,-26,-12
0,21,-1,0,1
17,10D,23
32,104,14
17,111,12
9,10,7104920
0,D,23
0,A,-3381388
0,B,15129356
0,C,83
60,10C,1097
29,10D,23
29,104,17
12,20,104,-28,-5
0,21,0,0,0
17,111,12
16,10C,1054
31,10D,23
23,10,7104940
0,D,23
0,A,-3381387
0,B,15129356
0,C,83
38,104,17
18,111,11
20,10C,1031
29,10D,23
20,20,107,-18,-18
0,21,0,0,1
18,104,16
17,111,11
22,10C,996
19,10,7104960
0,D,23
0,A,-3381386
0,B,15129357
0,C,83
46,10D,23
78,104,20
9,20,100,-19,-23
0,21,-1,0,0
16,111,11
17,10C,945
29,10D,23
31,104,20
16,111,11
20,10C,937
32,10D,22
30,104,20
11,20,148,7,-10
0,21,-1,1,-3
17,111,11
16,10C,925
29,10D,22
39,104,20
22,111,11
20,10C,914
32,10D,22
26,20,118,-19,-25
0,21,0,1,-8
16,104,20
18,111,11
12,10,7105020
0,D,22
0,A,-3381383
0,B,15129358
0,C,83
62,10C,906
28,10D,22
30,104,20
21,111,11
13,20,44,-48,-12
0,21,-1,1,2
16,10C,894
32,10D,22
21,10,7105040
0,D,22
0,A,-3381382
0,B,15129359
0,C,83
44,104,20
19,111,11
14,10C,886
32,10D,22
25,20,141,-33,10
0,21,-1,0,19
16,104,20
18,111,11
8,10,7105060
0,D,22
0,A,-3381381
0,B,15129359
0,C,83
66,10C,867
32,10D,21
33,104,20
19,111,11
9,20,98,-65,-24
0,21,-1,0,-2
16,10C,835
25,10,7105080
0,D,22
0,A,-3381379
0,B,15129360
0,C,83
54,10D,21
31,104,21
22,111,11
20,10C,847
30,10D,21
21,20,68,-17,-23
0,21,-1,0,-9
18,104,20
8,10,7105100
0,D,22
